NEW_SMILES,similarity,ppIC$_{50}$ Ridge,ppIC$_{50}$ SVR,ppIC$_{50}$ RFR,mean,std
CN(C(N)=O)c1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.317495522548027,6.473175343799676,6.163731642240755,6.318134169529486,0.1547228393324555
CSC(=O)Oc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.304514772606925,6.224203796242702,6.136993114222022,6.221903894357216,0.0837845073299309
NC(=S)Sc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.063621073726174,6.085226680258046,6.125067506361637,6.091305086781953,0.03117092058808198
CNC(=O)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,5.973311410217691,6.145084130899114,6.107236907487556,6.075210816201452,0.0902536413939839
COC(=O)Oc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.270319365944402,6.311170922043067,6.158184225069343,6.246558171018937,0.07921286606951533
NS(=O)(=O)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.227039076009349,6.203783805396993,6.172339569243301,6.201054150216547,0.02745172623288667
N=C(N)Sc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,5.958900231012112,6.066063744635898,6.092334137617902,6.039099371088636,0.07068564167225064
CS(=O)(=O)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.200663058901466,6.099851575845679,6.110878090258171,6.137130908335106,0.05529599100940533
N=C(N)Oc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.376318044561387,6.45712872670315,6.255979213534062,6.363141994932866,0.1012199974061463
CS(=O)(=O)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.200663058901466,6.099851575845679,6.110878090258171,6.137130908335106,0.05529599100940533
