NEW_SMILES,pIC50,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,hallKierAlpha,kappa1,kappa2,kappa3,Phi,Total Surface Area,Shape Index,Molecular Flexibility,Molecular Complexity
Cc1cccc2c(CN(C)C(=O)CC=c3cnc4c(c3)CCC(=O)N=4)c(C)n(C)c12,7.698970004336019,402.4980000000002,6,0,4,0,4,30,56,6,2,0.3333333333333333,4,3,1,0,3,2,0,1,0,0,0,0,175.1060711746526,67.56,2.11174,116.2950000000001,17.8978797028115,10.18992225080015,5.97438420990957,5.97438420990957,4.132139588811046,-3.28,20.01155201802738,7.858946047919712,3.651119109191721,5.242323588160534,317.09,0.56667,0.51574,0.89773
O=C1N=c2ncc(=CCC(=O)N3CC4C=C(c5ccsc5)CC4C3)cc2CO1,6.076395477972813,393.4680000000002,6,0,3,0,5,28,47,7,2,0.3333333333333333,5,2,3,1,4,2,1,2,0,0,2,2,165.42286001038,71.86,2.1454,104.758,16.02281685792243,10.31472202124342,6.341604770682566,6.341604770682566,4.887985667546537,-2.8,17.30874460499156,6.979492455418383,3.262500000000001,4.314509013689365,286.66,0.64286,0.42607,0.86758
COc1cncc(C(=O)N=c2ccc(C=CC(=O)N3CC4C=C(c5ccnn5C)CC4C3)c[nH]2)c1,6.181228393379026,470.5330000000002,9,1,5,1,6,35,61,9,2,0.2692307692307692,5,3,2,1,4,3,1,1,0,0,2,2,202.0372456518657,105.47,2.468,129.8712,19.58768669191616,11.42838025772398,6.507090067754984,6.507090067754984,4.665118489385891,-4.27,22.51867391233877,9.5353455621259,4.839516340073502,6.134952495856563,362.69,0.62857,0.28212,0.87589
O=C1CNCc2cc(=CCC(=O)N3CC4C=C(c5ccccc5)CC4C3)cnc2=N1,6.058514956774614,400.4820000000001,6,1,3,1,4,30,54,6,2,0.3333333333333333,5,2,3,1,3,1,1,2,0,0,2,2,174.5837558084663,74.66,1.063499999999999,113.4097,16.75163101563277,10.4683693508234,6.184927421741225,6.184927421741225,4.640122376230502,-3.12,18.88005369271658,7.953519085157966,3.827980646531555,5.005428912460949,305.94,0.63333,0.42002,0.85083
Cc1cccc(Cl)c1Cc1c(Cl)n(Cc2cccc(Cl)c2)ccc1=O,6.468521082957745,392.713,2,0,4,0,2,25,41,5,0,0.15,3,3,0,0,1,1,0,0,0,0,0,0,161.1413581230454,22,5.756020000000005,105.261,15.8675081281266,8.951050507897612,5.18748705135391,5.18748705135391,3.557537685399708,-1.74,18.06314374213641,7.652372121550282,4.0908787487448,5.529035903995205,283.03,0.52,0.49993,0.81096
Cc1cccc(Cl)c1Cc1c(Cl)n(Cc2cccs2)ccc1=O,6.455931955649724,364.297,2,0,4,0,3,23,38,5,0,0.1666666666666667,3,3,0,0,2,2,0,0,0,0,0,0,148.4784551665753,22,5.164120000000004,98.12800000000003,14.88100931130088,8.837557611481675,5.477874293779011,5.477874293779011,3.785756222722328,-1.55,16.31278931265088,6.914173598682637,3.523242391382741,4.903889442887087,263.55,0.52174,0.48505,0.81625
C=CC(C)(C)C12CC(=O)C(=O)N3C(=Cc4c[nH]cn4)C(=O)NC31N(OC)c1ccccc12,4.396855627379818,433.4680000000002,9,2,4,2,6,32,55,9,2,0.3043478260869565,5,2,3,2,4,1,2,3,1,0,2,2,184.2514753572491,107.63,1.8672,115.4944,18.00764966424543,10.22779073665066,7.020806597962698,7.020806597962698,5.505982611772881,-3.72,20.1976612939137,6.394629837698465,2.10703202682391,4.036142736305872,307.18,0.34375,0.23549,1.0759
CC(C)CCCC/C=C\CCCCCCCC(=O)O,4.787812395596042,268.4409999999999,2,1,13,1,1,19,51,2,0,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,118.8444776782308,37.3,5.574300000000005,82.40080000000006,12.86568728658473,7.994063076679359,3.330364871673013,3.330364871673013,2.119221324189936,-0.79,18.21,13.63725647843317,17.21,13.07023370906674,252.48,0.89474,0.63542,0.36642
CC(C)CCC/C=C\CCCCCCCC(=O)O,4.795880017344075,254.4139999999999,2,1,12,1,1,18,48,2,0,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,112.4795355638342,37.3,5.184200000000004,77.78380000000006,12.15858050539818,7.494063076679359,3.080364871673013,3.080364871673013,1.948397319792882,-0.79,17.21,12.66134090587577,15.21,12.10564872167345,238.72,0.88889,0.63678,0.35499
O=C1CNCc2cc(=CCC(=O)N3C[C@H]4CC(c5ccccc5)=C[C@H]4C3)cnc2=N1,6.034381276829573,400.482,6,1,3,1,4,30,54,6,2,0.3333333333333333,5,2,3,1,3,1,1,2,0,0,2,0,174.5837558084663,74.66,1.063499999999999,113.4097,16.75163101563277,10.4683693508234,6.184927421741225,6.184927421741225,4.6401223762305,-3.12,18.88005369271658,7.953519085157966,3.827980646531555,5.005428912460949,305.94,0.63333,0.42002,0.8534
CCCOc1c(CN(C)C(=O)CC=c2cnc3c(c2)CC2(CCNCC2)C(=O)N=3)cccc1OC,7.148741651280925,478.5930000000004,8,1,8,1,6,35,69,8,2,0.4814814814814815,4,2,2,1,3,1,1,2,1,0,0,0,205.6011067963833,93.12,1.780300000000001,132.6017,20.80269659417201,12.27198711888242,6.79118308508935,6.79118308508935,4.734070028306516,-3.26,24.85163809518128,10.98940628138051,5.533335535260518,7.802992793879437,378.2,0.54286,0.53864,0.88167
Cc1c(CN(C)C(=O)CC=c2cnc3c(c2)CC2(CCNCC2)C(=O)N=3)sc2ccccc12,7.318758762624412,460.6030000000002,6,1,4,1,5,33,61,7,2,0.3846153846153846,5,3,2,1,4,2,1,2,1,0,0,0,196.6012177963264,74.66,2.50602,130.3837,19.87408159145241,12.26778682689826,8.233632623447146,8.233632623447146,6.119673802043725,-2.9,21.92015978534756,8.799618184673006,4.227585204175496,5.845122322972192,348.96,0.54545,0.4691,0.89035
Cc1c(CN(C)C(=O)CC=c2cnc3c(c2)CCC(=O)N=3)sc2ccccc12,7.522878745280337,391.496,5,0,4,0,4,28,49,6,2,0.2727272727272727,4,3,1,0,3,2,0,1,0,0,0,0,166.5974183086612,62.63,2.526320000000001,110.464,16.75276124789276,10.10357326452516,6.321814789151065,6.321814789151065,4.638260880739767,-2.86,18.50084730171864,7.637221742327147,3.730654789884922,5.046252616577148,299.31,0.60714,0.50955,0.84935
Cc1c(CN(C)C(=O)CC=c2cnc3c(c2)CC2(CCN(C)CC2)C(=O)N=3)sc2ccccc12,7.853871964321762,474.6300000000002,6,0,4,0,5,34,64,7,2,0.4074074074074074,5,3,2,1,4,2,1,2,1,0,0,0,203.1761313973184,65.87,2.848220000000001,135.0109999999999,20.82129518695237,12.64034917324534,8.617127392120649,8.617127392120649,6.260898960679029,-2.9,22.87068367951559,9.039895943055955,4.300023953843938,6.080841194393207,360.06,0.55882,0.45797,0.89368
Cc1c(CN(C)C(=O)CC=c2cnc3c(c2)CC2(CCN(C)CC2)C(=O)N=3)sc2ccc(F)cc12,7.552841968657781,492.6200000000002,6,0,4,0,5,35,64,8,2,0.4074074074074074,5,3,2,1,4,2,1,2,1,0,0,0,207.3416668002446,65.87,2.987320000000001,134.969,21.12190939077197,12.74001501227292,8.671677354835875,8.671677354835875,6.260071376269696,-2.97,23.75702012516322,9.240456233064554,4.645216439524861,6.272162991274416,366.41,0.57143,0.46566,0.90399
Cc1c(CN(C)C(=O)CC=c2cnc3c(c2)CC2(CCN(C)CC2)C(=O)N=3)oc2ccccc12,7.698970004336019,458.5620000000002,7,0,4,0,5,34,64,7,2,0.4074074074074074,5,3,2,1,4,2,1,2,1,0,0,0,198.3300973909837,79.01,2.379720000000001,129.4,20.00479860602464,11.82385259231762,7.359532920370397,7.359532920370397,4.996491748261557,-3.32,22.47113303507168,8.796920314859303,4.15988649969756,5.814022549827296,353.81,0.55882,0.45867,0.88951
CCCOc1c(CN(C)C(=O)CC=c2cnc3c(c2)CC2(CCN(C)CC2)C(=O)N=3)cccc1OC,7.585026652029182,492.6200000000004,8,0,8,0,6,36,72,8,2,0.5,4,2,2,1,3,1,1,2,1,0,0,0,212.1760203973753,84.33,2.122500000000001,137.2289999999999,21.74991018967197,12.64454946522951,7.174677853762851,7.174677853762851,4.875295186941821,-3.26,25.82161631180112,11.20370848025624,5.590129971875547,8.03605171240136,389.3,0.55556,0.53081,0.88404
CN(Cc1cc2ccccc2n1C)C(=O)CC=c1cnc2c(c1)CC1(CCNCC1)C(=O)N=2,6.87942606879415,443.5510000000003,7,1,4,1,5,33,62,7,2,0.3846153846153846,5,3,2,1,4,2,1,2,1,0,0,0,192.3799864335246,79.59,1.4746,126.7407,19.1739005847504,11.51481941569621,7.102989826283134,7.102989826283134,5.004854970758381,-3.32,21.52177193764422,8.55535640000025,4.086558457593131,5.579588766244553,342.22,0.54545,0.46981,0.88286
Cc1c(CN(C)C(=O)CC=c2cnc3c(c2)CC2(CCNCC2)C(=O)N=3)oc2ccccc12,7.309803919971486,444.5350000000002,7,1,4,1,5,33,61,7,2,0.3846153846153846,5,3,2,1,4,2,1,2,1,0,0,0,191.7551837899917,87.8,2.037520000000001,124.7727,19.05758501052468,11.45129024597053,6.976038151696896,6.976038151696896,4.855266589626252,-3.32,21.52177193764422,8.55535640000025,4.086558457593131,5.579588766244553,342.71,0.54545,0.46981,0.88723
Cc1ccc(Cc2noc(-c3ccsc3)n2)cc1,4.292429823902063,256.33,3,0,3,0,4,18,30,4,0,0.1428571428571428,3,3,0,0,2,2,0,0,0,0,0,0,109.1008205625689,38.92,3.697320000000002,71.59600000000003,10.7759790183693,6.660889875445446,3.402289473600733,3.402289473600733,2.34741804671985,-1.94,11.16760366883367,4.740601830944918,2.333160624826577,2.94117568887445,201.95,0.66667,0.52402,0.69862
Nc1ccc(Cn2cnc(-c3ccsc3)c2)cc1,5.692503962086787,255.3460000000001,3,2,3,1,4,18,31,4,0,0.07142857142857142,3,3,0,0,2,2,0,0,0,0,0,0,109.529567502002,43.84,3.242100000000002,75.49640000000002,10.59978153547431,6.641599262733174,3.478287563936844,3.478287563936844,2.4893790326267,-2.07,11.04523122858959,4.661411932552744,2.284285216574897,2.86035403593065,198.96,0.66667,0.52459,0.68745
Cc1ccc(Cn2cnc(-c3ccsc3)c2)cc1,6.602059991327963,254.3580000000001,2,0,3,0,3,18,32,3,0,0.1333333333333333,3,3,0,0,2,2,0,0,0,0,0,0,110.5546189193859,17.82,3.968320000000003,75.82100000000004,11.02243126628469,6.852924128138361,3.619170807540303,3.619170807540303,2.559820654428429,-1.87,11.23353946143088,4.783417351142938,2.359663978881312,2.985261531919853,202.7,0.66667,0.52459,0.68745
Cc1cccc(Cn2cnc(-c3ccsc3)c2)c1,5.372634143407267,254.358,2,0,3,0,3,18,32,3,0,0.1333333333333333,3,3,0,0,2,2,0,0,0,0,0,0,110.5546189193859,17.82,3.968320000000003,75.82100000000003,11.02243126628469,6.852924128138361,3.581052650589251,3.581052650589251,2.676829174010389,-1.87,11.23353946143088,4.783417351142938,2.359663978881312,2.985261531919853,202.7,0.61111,0.52459,0.69862
COc1ccc(Cn2cnc(-c3ccsc3)c2)cc1,5.721246399047171,270.357,3,0,4,0,4,19,33,4,0,0.1333333333333333,3,3,0,0,2,2,0,0,0,0,0,0,115.6681641488928,27.05,3.668500000000003,77.63600000000004,11.43067955674855,6.965296563834156,3.657622498090439,3.657622498090439,2.597278132993694,-2.07,11.98911930098629,5.281172555259801,2.685037090718057,3.332453042847597,212.7,0.68421,0.54649,0.69536
COc1ccc(-c2cn(Cc3ccc(C)cc3)cn2)cc1,6.443697499232712,278.355,3,0,4,0,3,21,39,3,0,0.1666666666666667,3,3,0,0,1,1,0,0,0,0,0,0,124.3927429928779,27.05,3.915420000000003,84.49600000000004,12.28328495454659,6.96176660398402,3.504779574630637,3.504779574630637,2.261720845551248,-2.55,13.43385351594024,5.833949888961301,3.135142847465663,3.732020391792474,229.02,0.71429,0.50753,0.71096
Cc1ccc(Cn2cnc(-c3cccs3)c2)cc1,5.906578314837765,254.3580000000001,2,0,3,0,3,18,32,3,0,0.1333333333333333,3,3,0,0,2,2,0,0,0,0,0,0,110.5546189193859,17.82,3.968320000000003,75.82100000000004,11.02243126628469,6.802847981386128,3.784995086443107,3.784995086443107,2.589449388003358,-1.87,11.23353946143088,4.783417351142938,2.359663978881312,2.985261531919853,202.7,0.66667,0.52459,0.68745
Cc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,6.619788758288394,396.4900000000001,4,1,3,1,3,30,54,4,1,0.1923076923076923,5,4,1,0,2,1,0,1,0,0,0,0,175.5457990262634,45.47,4.902120000000004,118.7703,17.00651943198544,10.32797948534365,6.029238732772845,6.029238732772845,4.410899948498521,-3.53,18.49553604728201,7.37644273535518,3.24298401597409,4.547708750415774,304.78,0.53333,0.39279,0.89559
O=C(c1ccccc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,6.309803919971486,382.4630000000001,4,1,3,1,3,29,51,4,1,0.16,5,4,1,0,2,1,0,1,0,0,0,0,169.1808569118668,45.47,4.593700000000004,114.0333,16.08386970117507,9.917295882820685,5.751460954995069,5.751460954995069,4.295491600210209,-3.53,17.56048926694876,7.133141975811385,3.165899339831031,4.319360796753707,292.52,0.51724,0.3878,0.89285
CNc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,5.67778070526608,411.5050000000001,5,2,4,2,4,31,56,5,1,0.1923076923076923,5,4,1,0,2,1,0,1,0,0,0,0,181.0956612098714,57.5,4.635400000000003,123.58,17.50651943198544,10.57797948534365,6.151247200700992,6.151247200700992,4.494233281831854,-3.73,19.24640059770126,7.835587371630115,3.523430295955823,4.864737208796203,316.24,0.54839,0.40966,0.89773
CN(Cc1cc2ccccc2n1Cc1ccc(O)cc1)C(=O)c1ccc(O)cc1,6,386.4510000000001,5,2,5,2,4,29,51,5,1,0.125,4,4,0,0,1,1,0,0,0,0,0,0,168.6159797031954,65.7,4.373000000000004,113.0511,16.11686973430193,9.406368991173098,5.033510558739294,5.033510558739294,3.508367028515315,-3.73,18.624866891335,7.716024627925256,3.940318078309519,4.955514883633467,297.11,0.55172,0.51595,0.81766
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,6.958607314841775,398.462,5,2,3,2,4,30,52,5,1,0.16,5,4,1,0,2,1,0,1,0,0,0,0,173.9750906640628,65.7,4.299300000000003,115.6981,16.4537330274854,10.05158628309362,5.844976597939499,5.844976597939499,4.318768881081848,-3.73,18.30820281053822,7.26312980082834,3.18160267473781,4.432495114427643,298.87,0.53333,0.39279,0.89559
O=C(c1ccccc1O)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,6.142667503568732,398.462,5,2,3,2,4,30,52,5,1,0.16,5,4,1,0,2,1,0,1,0,0,0,0,173.9750906640628,65.7,4.299300000000003,115.6981,16.4537330274854,10.05756934723733,5.865179673803539,5.865179673803539,4.35702086060076,-3.73,18.30820281053822,7.26312980082834,3.084858993164338,4.432495114427643,298.87,0.5,0.39685,0.90168
O=C(c1ccc(Cl)cc1Cl)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,5.744727494896694,451.3530000000002,4,1,3,1,3,31,51,6,1,0.16,5,4,1,0,2,1,0,1,0,0,0,0,189.7873893656301,45.47,5.900500000000005,124.0533,18.19695600085118,10.878539571038,6.440067780599303,6.440067780599303,4.854778636478851,-2.95,19.98072933525765,7.950527437925071,3.665443003669451,5.124430219668398,323.36,0.51613,0.40176,0.91714
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(F)cc3)c3ccccc23)C1,6.602059991327963,400.453,4,1,3,1,3,30,51,5,1,0.16,5,4,1,0,2,1,0,1,0,0,0,0,173.346392314793,45.47,4.732800000000004,113.9913,16.38448390499467,10.01696172184826,5.821893557109255,5.821893557109255,4.307227360666726,-3.6,18.42995152354571,7.336715247724585,3.221438216118206,4.507176878587424,298.87,0.53333,0.39279,0.91784
Cc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)c(O)c1,6.920818753952375,412.4890000000001,5,2,3,2,4,31,55,5,1,0.1923076923076923,5,4,1,0,2,1,0,1,0,0,0,0,180.3400327784594,65.7,4.607720000000004,120.4351,17.37638275829577,10.46825294976029,6.114363991960396,6.114363991960396,4.525055587201692,-3.73,19.24640059770126,7.50756933968042,3.419454033828695,4.661086678274479,311.13,0.51613,0.40176,0.90702
CCCCc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,6.292429823902063,438.5710000000001,4,1,6,1,3,33,63,4,1,0.2758620689655172,5,4,1,0,2,1,0,1,0,0,0,0,194.6406253694532,45.47,5.936300000000006,132.6453,19.12783977554508,11.88863965712347,6.75061288031975,6.75061288031975,4.909651919224844,-3.53,21.32277113163785,9.144474360021574,4.254952282470863,5.908652542359714,346.06,0.57576,0.4357,0.90011
Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,6,397.4780000000001,5,3,3,2,4,30,53,5,1,0.16,5,4,1,0,2,1,0,1,0,0,0,0,174.5207476088795,71.49000000000001,4.175900000000003,118.4457,16.58386970117507,10.11665461993846,5.888355489169388,5.888355489169388,4.340458326696792,-3.73,18.30820281053822,7.263129800828342,3.181602674737812,4.432495114427645,301.04,0.53333,0.39279,0.89559
Cc1cc(O)c(C)c(O)c1C(=O)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,4.301029995663981,442.5150000000002,6,3,3,3,5,33,59,6,1,0.2222222222222222,5,4,1,0,2,1,0,1,0,0,0,0,191.499208645052,85.93,4.621740000000004,126.8369,18.66889581541648,11.03117614498731,6.668369153841121,6.668369153841121,4.841330757944092,-3.93,20.94408863861823,7.886552676962081,3.477280984901313,5.005353282406841,329.74,0.48485,0.40163,0.93668
Cc1cc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc(C)c1O,5.537602002101043,426.5160000000002,5,2,3,2,4,32,58,5,1,0.2222222222222222,5,4,1,0,2,1,0,1,0,0,0,0,186.7049748928561,65.7,4.916140000000005,125.1721,18.29903248910615,10.88491961642696,6.468732632423684,6.468732632423684,4.794132811861575,-3.73,20.18822580030267,7.752471154149963,3.397274580113232,4.890894942822265,323.39,0.5,0.40151,0.90677
O=C(c1ccc(O)c(Cl)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,6.795880017344075,432.9070000000002,5,2,3,2,4,31,52,6,1,0.16,5,4,1,0,2,1,0,1,0,0,0,0,184.2783568909445,65.7,4.952700000000003,120.7081,17.51027617732345,10.53519965927413,6.228086460725487,6.228086460725487,4.53523313290331,-3.44,19.51917085528039,7.671248966380213,3.509987047453992,4.830207072521564,314.29,0.51613,0.39734,0.91527
Cc1cc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)ccc1O,6.744727494896694,412.4890000000001,5,2,3,2,4,31,55,5,1,0.1923076923076923,5,4,1,0,2,1,0,1,0,0,0,0,180.3400327784594,65.7,4.607720000000004,120.4351,17.37638275829577,10.46825294976029,6.174465020632024,6.174465020632024,4.50325463787557,-3.73,19.24640059770126,7.507569339680423,3.419454033828696,4.661086678274482,311.13,0.51613,0.39734,0.90425
O=C(c1ccc(O)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(O)cc1,4.55129368009492,384.4350000000001,5,3,2,3,3,29,49,5,1,0.125,5,4,1,0,2,1,0,1,0,0,1,1,167.4001770630709,76.56,4.367000000000004,111.0958,15.66965613880197,9.60035953331023,5.618400595366228,5.618400595366228,4.232663393081206,-3.73,17.37398129918905,6.705690410136494,2.914027262747072,4.017397923581475,284.22,0.44828,0.3366,0.91096
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,6.356547323513812,289.545,2,1,2,1,2,17,24,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,113.3060749879089,29.46,5.144700000000002,69.65280000000003,10.72124375818462,5.808762960180536,2.800390067714503,2.800390067714503,1.866689199517428,-1.09,12.36910429200264,5.046296347606327,2.973267232448034,3.671656812464392,195.63,0.64706,0.46139,0.68976
